timeOpen,timeClose,timeHigh,timeLow,priceOpen,priceHigh,priceLow,priceClose,volume
1.70178E+12,1.70186E+12,1.70186E+12,1.70182E+12,"0,04396912911","0,04731676013","0,04157592812","0,04731676013","340994,78"
1.70169E+12,1.70178E+12,1.70171E+12,1.70175E+12,"0,04425232656","0,04757770232","0,04359250158","0,04396384281","295223,29"
1.7016E+12,1.70169E+12,1.70161E+12,1.70169E+12,"0,04502227531","0,04682000162","0,04408253289","0,04421775384","311040,3"
1.70152E+12,1.7016E+12,1.70153E+12,1.7016E+12,"0,04776125475","0,04856513783","0,04373198827","0,04501904721","334842,66"
1.70143E+12,1.70152E+12,1.70146E+12,1.70151E+12,"0,04940804178","0,05166475019","0,04629450551","0,047762785","324092,69"
1.70135E+12,1.70143E+12,1.70135E+12,1.70142E+12,"0,052722172","0,052722172","0,04722810231","0,04941086233","302627,88"
1.70126E+12,1.70135E+12,1.70128E+12,1.70133E+12,"0,05315598136","0,05870989136","0,05208836309","0,05271728863","333514,72"
1.70117E+12,1.70126E+12,1.70124E+12,1.70119E+12,"0,05182401476","0,05381818084","0,05141161125","0,05317619633","305816,84"
1.70109E+12,1.70117E+12,1.70109E+12,1.70116E+12,"0,05307303097","0,05313040016","0,05092932736","0,05182651225","333863,22"
1.701E+12,1.70109E+12,1.70103E+12,1.70108E+12,"0,05466195561","0,05504779065","0,05303428563","0,05306430642","311635,14"
1.70091E+12,1.701E+12,1.70094E+12,1.70098E+12,"0,05608756241","0,05654751257","0,05377509104","0,0546595649","292230,97"
1.70083E+12,1.70091E+12,1.70083E+12,1.70087E+12,"0,06075444687","0,0611132616","0,05534199209","0,05609449248","266322,02"
1.70074E+12,1.70083E+12,1.70078E+12,1.7008E+12,"0,06591568742","0,06607716859","0,05889916215","0,06074651054","279102,03"
1.70065E+12,1.70074E+12,1.70074E+12,1.70065E+12,"0,05868049615","0,06599895556","0,05852702346","0,06591838817","302082,09"
1.70057E+12,1.70065E+12,1.70057E+12,1.70065E+12,"0,06339653594","0,06401670264","0,05871501127","0,05871501127","257411,4"
1.70048E+12,1.70057E+12,1.70048E+12,1.70049E+12,"0,06157862112","0,1479053711","0,05930980251","0,06339392228","15975,87"
1.7004E+12,1.70048E+12,1.70043E+12,1.7004E+12,"0,06020807787","0,06311306541","0,05959221992","0,06159115178","8168,73"
1.70031E+12,1.7004E+12,1.70031E+12,1.70033E+12,"0,06404962555","0,06419610519","0,05931433539","0,06021284192","8456,09"
1.70022E+12,1.70031E+12,1.70025E+12,1.70024E+12,"0,06330540267","0,06459572194","0,0586999201","0,06399170988","15440,91"
1.70014E+12,1.70022E+12,1.70014E+12,1.70021E+12,"0,06829488231","0,06893749588","0,06267869489","0,06334177766","3980,18"
1.70005E+12,1.70014E+12,1.70014E+12,1.70006E+12,"0,06191794386","0,06831808567","0,05740183658","0,06831808567","20462,1"
1.69996E+12,1.70005E+12,1.7E+12,1.69997E+12,"0,06174867263","0,06942009677","0,06103508832","0,06190240313","13436,72"
1.69988E+12,1.69996E+12,1.69988E+12,1.69993E+12,"0,07102819353","0,07232298517","0,05930609189","0,06178017695","26900,36"
1.69979E+12,1.69988E+12,1.69985E+12,1.69986E+12,"0,06875003564","0,07113321027","0,06572217711","0,07101372106","15010,23"
1.6997E+12,1.69979E+12,1.69972E+12,1.69978E+12,"0,08649935153","0,0869046106","0,05531966265","0,06874060118","99416,19"
1.69962E+12,1.6997E+12,1.69962E+12,1.6997E+12,"0,1110462233","0,1112960968","0,0861182606","0,08650721277","26832,51"
1.69953E+12,1.69962E+12,1.69953E+12,1.6996E+12,"0,133027821","0,1333142159","0,105601555","0,1111067472","11979,38"
1.69944E+12,1.69953E+12,1.6995E+12,1.69945E+12,"0,1295804846","0,1363804099","0,1290008716","0,1330303656","6846,43"
1.69936E+12,1.69944E+12,1.6994E+12,1.69943E+12,"0,133027821","0,1392467395","0,1199683837","0,1278213609","42757,89"
1.69927E+12,1.69936E+12,1.69933E+12,1.69927E+12,"0,1277971818","0,1363804099","0,1276202177","0,1330303656","6846,43"
1.69919E+12,1.69927E+12,1.69921E+12,1.69926E+12,"0,135779743","0,1393986706","0,1199683837","0,1278213609","42757,89"
1.6991E+12,1.69919E+12,1.69917E+12,1.69917E+12,"0,1373725816","0,1396698819","0,1345904322","0,1357748006","10991,89"
1.69901E+12,1.6991E+12,1.69901E+12,1.69905E+12,"0,1441648822","0,1443398686","0,1301261618","0,1373425226","209588,27"
1.69893E+12,1.69901E+12,1.69894E+12,1.69901E+12,"0,1653997839","0,1696829219","0,1438610183","0,1441862358","277897,58"
1.69884E+12,1.69893E+12,1.69885E+12,1.69884E+12,"0,1502549671","0,1831234703","0,1500733027","0,165395467","288221,32"
1.69875E+12,1.69884E+12,1.69884E+12,1.69879E+12,"0,1328834954","0,1503113679","0,1306913436","0,1502265073","273280,17"
1.69858E+12,1.69867E+12,1.69865E+12,1.69859E+12,"0,1148568947","0,1212187975","0,1142570305","0,1177733845","271911,83"
1.69849E+12,1.69858E+12,1.69855E+12,1.69849E+12,"0,08157125765","0,1302189262","0,08152163169","0,1148541604","291098,89"
1.69841E+12,1.69849E+12,1.69841E+12,1.69849E+12,"0,1120371121","0,1120621075","0,08013482683","0,08157049346","321761,33"
1.69832E+12,1.69841E+12,1.69835E+12,1.69834E+12,"0,1130808524","0,1165956863","0,1117598418","0,1120234508","258723,57"
1.69824E+12,1.69832E+12,1.69824E+12,1.69829E+12,"0,1492476234","0,1508927884","0,09366825908","0,1130802627","331583,14"
1.69815E+12,1.69824E+12,1.69816E+12,1.69822E+12,"0,1683077722","0,1776162378","0,1457541636","0,1491713713","34347,78"
1.69806E+12,1.69815E+12,1.69808E+12,1.69811E+12,"0,1716580538","0,1847245679","0,1567077769","0,1683077718","230713,2"
1.69798E+12,1.69806E+12,1.69806E+12,1.69799E+12,"0,1443543032","0,1713962835","0,1430089479","0,1713471522","193979,36"
1.69789E+12,1.69798E+12,1.69789E+12,1.69791E+12,"0,1747976843","0,1747976845","0,128151666","0,1443613445","220657,93"
1.6978E+12,1.69789E+12,1.69783E+12,1.69783E+12,"0,1757557676","0,1926233123","0,1614380031","0,1751245798","256847,44"
1.69772E+12,1.6978E+12,1.6978E+12,1.69772E+12,"0,1515495145","0,1757584627","0,1473137342","0,1757389529","203480,57"
1.69754E+12,1.69763E+12,1.69762E+12,1.69757E+12,"0,1176054077","0,1328316125","0,1137050588","0,1325207888","241327,43"
1.69746E+12,1.69754E+12,1.69754E+12,1.69747E+12,"0,09878631617","0,126190589","0,0947399234","0,1176054077","233205,87"
1.69737E+12,1.69746E+12,1.69744E+12,1.69739E+12,"0,07928471054","0,11289067","0,07245161779","0,09876417263","257906,92"
1.69728E+12,1.69737E+12,1.69737E+12,1.69728E+12,"0,07030853986","0,07932969742","0,07029423219","0,07928180629","184204,49"
1.6972E+12,1.69728E+12,1.69723E+12,1.6972E+12,"0,06679679421","0,07773709653","0,0667854228","0,07031256368","188488,49"
1.69711E+12,1.6972E+12,1.6972E+12,1.69717E+12,"0,06065486837","0,06679274934","0,05728460344","0,06678713127","178736,59"
1.69703E+12,1.69711E+12,1.6971E+12,1.69706E+12,"0,04252858411","0,07520933567","0,04209389798","0,06064962372","192144,79"
1.69694E+12,1.69703E+12,1.69695E+12,1.69701E+12,"0,04866509348","0,04917163134","0,04004942565","0,04252944258","243859,39"
1.69685E+12,1.69694E+12,1.69687E+12,1.6969E+12,"0,05775446451","0,0578757192","0,04746704147","0,04862149326","275416,3"
1.69677E+12,1.69685E+12,1.69682E+12,1.69681E+12,"0,05736713451","0,06090062816","0,05702081263","0,05775290408","291233,48"
1.69668E+12,1.69677E+12,1.69669E+12,1.69673E+12,"0,05823139196","0,05846607358","0,05566391552","0,05735522722","341489,08"
1.69659E+12,1.69668E+12,1.69666E+12,1.69662E+12,"0,05626647026","0,05876639616","0,05580589191","0,05822970763","673182,29"
1.69651E+12,1.69659E+12,1.69656E+12,1.69652E+12,"0,05593841071","0,05835900246","0,0529498072","0,05626703557","570420,78"
1.69642E+12,1.69651E+12,1.69642E+12,1.69646E+12,"0,0665041099","0,06800786896","0,05014820372","0,05593013019","584876,84"
1.69633E+12,1.69642E+12,1.69635E+12,1.6964E+12,"0,06809482995","0,07512374621","0,06175471359","0,06649758644","638618,78"
1.69625E+12,1.69633E+12,1.6963E+12,1.69629E+12,"0,07162312138","0,0718257726","0,06488593553","0,06810331933","557343,51"
1.69616E+12,1.69625E+12,1.69624E+12,1.69617E+12,"0,07128555228","0,07689922093","0,06421398551","0,07162604804","595946,93"
1.69608E+12,1.69616E+12,1.69608E+12,1.69613E+12,"0,08281943175","0,08591954495","0,06625886357","0,07129279251","496155,47"
1.69599E+12,1.69608E+12,1.69604E+12,1.696E+12,"0,0692284937","0,09231589524","0,06742777586","0,08317222185","636096,26"
1.6959E+12,1.69599E+12,1.69598E+12,1.69594E+12,"0,07339947362","0,08031308423","0,05306320645","0,06923435007","686623,52"
